ensembl_gene_id	uniprot_swissprot
ENSG00000104679	R3HC1_HUMAN
ENSG00000175264	CHST1_HUMAN
ENSG00000151229	MYCT_HUMAN
ENSG00000133884	
ENSG00000100226	GTPB1_HUMAN
ENSG00000139793	MBNL2_HUMAN
ENSG00000151229	
ENSG00000261306	SURF6_HUMAN
ENSG00000100226	
ENSG00000109534	GAR1_HUMAN
ENSG00000262304	
ENSG00000166689	
ENSG00000150961	SC24D_HUMAN
ENSG00000139990	DCAF5_HUMAN
ENSG00000170381	SEM3E_HUMAN
ENSG00000234012	MDC1_HUMAN
ENSG00000219545	
ENSG00000104679	
ENSG00000261022	
ENSG00000175471	MCTP1_HUMAN
ENSG00000261023	
ENSG00000139990	
ENSG00000186628	FSD2_HUMAN
ENSG00000166689	PKHA7_HUMAN
ENSG00000204396	VWA7_HUMAN
ENSG00000229077	CTL4_HUMAN
ENSG00000139793	
ENSG00000261484	
ENSG00000186628	
ENSG00000253767	PCDG8_HUMAN
ENSG00000170381	
ENSG00000229077	
ENSG00000234012	
ENSG00000260074	
ENSG00000261023	TRRAP_HUMAN
ENSG00000164465	DCBD1_HUMAN
ENSG00000180872	DB112_HUMAN
ENSG00000261571	
ENSG00000185198	PRS57_HUMAN
ENSG00000175471	
ENSG00000196616	ADH1B_HUMAN
ENSG00000166562	SC11C_HUMAN
ENSG00000150961	
ENSG00000111704	
ENSG00000204396	
ENSG00000258484	SPESP_HUMAN
ENSG00000164465	
ENSG00000196616	
ENSG00000166562	
ENSG00000111704	NANOG_HUMAN
ENSG00000183230	CTNA3_HUMAN
ENSG00000206279	DAXX_HUMAN
ENSG00000154783	FGD5_HUMAN
ENSG00000267229	
ENSG00000025039	RRAGD_HUMAN
ENSG00000154783	
ENSG00000183230	
ENSG00000109132	PHX2B_HUMAN
ENSG00000146233	CP39A_HUMAN
ENSG00000162191	UBXN1_HUMAN
ENSG00000138315	OIT3_HUMAN
ENSG00000109132	
ENSG00000261563	
ENSG00000111716	LDHB_HUMAN
ENSG00000260890	
ENSG00000260143	
ENSG00000173457	
ENSG00000186088	GSAP_HUMAN
ENSG00000111716	
ENSG00000206279	
ENSG00000261601	
ENSG00000176919	
ENSG00000153885	
ENSG00000206439	TNFA_HUMAN
ENSG00000263162	
ENSG00000173457	PP14B_HUMAN
ENSG00000136104	RNH2B_HUMAN
ENSG00000206505	1A25_HUMAN
ENSG00000206505	1A43_HUMAN
ENSG00000206505	1A34_HUMAN
ENSG00000206505	1A66_HUMAN
ENSG00000206505	1A26_HUMAN
ENSG00000186088	
ENSG00000162191	
ENSG00000167972	ABCA3_HUMAN
ENSG00000263162	HERC2_HUMAN
ENSG00000167972	
ENSG00000176919	CO8G_HUMAN
ENSG00000184056	VP33B_HUMAN
ENSG00000262028	FDXA1_HUMAN
ENSG00000206505	
ENSG00000136104	
ENSG00000167383	
ENSG00000262028	
ENSG00000121621	KI18A_HUMAN
ENSG00000198722	
ENSG00000184056	
ENSG00000023318	ERP44_HUMAN
ENSG00000260705	
ENSG00000197467	
ENSG00000106415	GLCI1_HUMAN
ENSG00000153885	KCD15_HUMAN
ENSG00000167383	ZN229_HUMAN
ENSG00000206437	TNFC_HUMAN
ENSG00000260904	
ENSG00000106415	
ENSG00000019995	ZRAN1_HUMAN
ENSG00000198722	UN13B_HUMAN
ENSG00000105472	CLC11_HUMAN
ENSG00000110436	EAA2_HUMAN
ENSG00000187003	ACL7A_HUMAN
ENSG00000105472	
ENSG00000204305	RAGE_HUMAN
ENSG00000144810	
ENSG00000174579	MSL2_HUMAN
ENSG00000197647	ZN433_HUMAN
ENSG00000142511	GPR32_HUMAN
ENSG00000174579	
ENSG00000100078	PA2G3_HUMAN
ENSG00000261992	P66B_HUMAN
ENSG00000110436	
ENSG00000138777	IPYR2_HUMAN
ENSG00000144810	CO8A1_HUMAN
ENSG00000240720	LRRD1_HUMAN
ENSG00000197647	
ENSG00000100583	
ENSG00000124496	TREF1_HUMAN
ENSG00000100605	ITPK1_HUMAN
ENSG00000177689	MAGBA_HUMAN
ENSG00000198931	APT_HUMAN
ENSG00000205106	
ENSG00000074755	ZZEF1_HUMAN
ENSG00000187193	MT1X_HUMAN
ENSG00000100083	GGA1_HUMAN
ENSG00000198931	
ENSG00000187193	
ENSG00000180316	PLPL1_HUMAN
ENSG00000101577	LPIN2_HUMAN
ENSG00000100583	SAM15_HUMAN
ENSG00000240720	
ENSG00000101577	
ENSG00000100083	
ENSG00000074755	
ENSG00000008197	AP2D_HUMAN
ENSG00000100605	
ENSG00000138347	MYPN_HUMAN
ENSG00000142513	PPAT_HUMAN
ENSG00000261967	
ENSG00000256628	YC010_HUMAN
ENSG00000124496	
ENSG00000261579	MED22_HUMAN
ENSG00000196172	ZN681_HUMAN
ENSG00000261934	PCDG9_HUMAN
ENSG00000196172	
ENSG00000187185	
ENSG00000171564	FIBB_HUMAN
ENSG00000137745	MMP13_HUMAN
ENSG00000099864	PALM_HUMAN
ENSG00000129744	NAR1_HUMAN
ENSG00000198250	
ENSG00000088726	TMM40_HUMAN
ENSG00000087460	GNAS1_HUMAN
ENSG00000204305	
ENSG00000137745	
ENSG00000138347	
ENSG00000088726	
ENSG00000261579	
ENSG00000100014	
ENSG00000171564	
ENSG00000253305	PCDGI_HUMAN
ENSG00000197467	CODA1_HUMAN
ENSG00000165555	NXRD1_HUMAN
ENSG00000114391	RL24_HUMAN
ENSG00000267496	F215A_HUMAN
ENSG00000114391	
ENSG00000261514	
ENSG00000165555	
ENSG00000087460	ALEX_HUMAN
ENSG00000106635	BCL7B_HUMAN
ENSG00000259824	
ENSG00000185899	T2R60_HUMAN
ENSG00000138942	RN185_HUMAN
ENSG00000260481	
ENSG00000127954	STEA4_HUMAN
ENSG00000144847	IGS11_HUMAN
ENSG00000167747	CS048_HUMAN
ENSG00000129749	ACH10_HUMAN
ENSG00000205246	
ENSG00000221855	T2R41_HUMAN
ENSG00000260915	
ENSG00000150753	TCPE_HUMAN
ENSG00000129749	
ENSG00000167747	
ENSG00000145839	IL9_HUMAN
ENSG00000271079	CTGEF_HUMAN
ENSG00000106635	
ENSG00000150753	
ENSG00000104859	CLASR_HUMAN
ENSG00000127954	
ENSG00000071127	WDR1_HUMAN
ENSG00000100014	CYTSA_HUMAN
ENSG00000144847	
ENSG00000235708	
ENSG00000262176	
ENSG00000123094	RASF8_HUMAN
ENSG00000104859	
ENSG00000176102	
ENSG00000198250	ANTRL_HUMAN
ENSG00000123094	
ENSG00000178741	COX5A_HUMAN
ENSG00000262176	CK001_HUMAN
ENSG00000136021	
ENSG00000178741	
ENSG00000235708	COBA2_HUMAN
ENSG00000113805	CNTN3_HUMAN
ENSG00000249049	
ENSG00000138942	
ENSG00000261414	
ENSG00000138777	
ENSG00000174939	
ENSG00000087460	GNAS2_HUMAN
ENSG00000260028	
ENSG00000184224	CK072_HUMAN
ENSG00000125816	NKX24_HUMAN
ENSG00000136021	SCYL2_HUMAN
ENSG00000261112	
ENSG00000213967	
ENSG00000072422	RHBT1_HUMAN
ENSG00000177542	GHC1_HUMAN
ENSG00000213967	ZN726_HUMAN
ENSG00000196586	MYO6_HUMAN
ENSG00000071127	
ENSG00000260334	GAST_HUMAN
ENSG00000114745	GORS1_HUMAN
ENSG00000177542	
ENSG00000114745	
ENSG00000260204	
ENSG00000174939	ASPH1_HUMAN
ENSG00000198131	
ENSG00000125820	NKX22_HUMAN
ENSG00000260424	
ENSG00000103160	HSDL1_HUMAN
ENSG00000171234	
ENSG00000138772	ANXA3_HUMAN
ENSG00000091732	NIPA_HUMAN
ENSG00000197157	SND1_HUMAN
ENSG00000167384	
ENSG00000138772	
ENSG00000182504	CEP97_HUMAN
ENSG00000226651	CLIC1_HUMAN
ENSG00000111241	
ENSG00000196586	
ENSG00000185627	PSD13_HUMAN
ENSG00000167384	ZN180_HUMAN
ENSG00000111241	FGF6_HUMAN
ENSG00000185627	
ENSG00000103160	
ENSG00000182504	
ENSG00000176102	CSTF3_HUMAN
ENSG00000176225	RTTN_HUMAN
ENSG00000261125	
ENSG00000171234	UD2B7_HUMAN
ENSG00000091732	
ENSG00000027697	INGR1_HUMAN
ENSG00000166133	RUSD2_HUMAN
ENSG00000198131	ZN544_HUMAN
ENSG00000134443	GRP_HUMAN
ENSG00000176225	
ENSG00000027697	
ENSG00000114115	
ENSG00000197157	
ENSG00000268156	
ENSG00000211698	
ENSG00000072071	LPHN1_HUMAN
ENSG00000166133	
ENSG00000130921	CL065_HUMAN
ENSG00000114115	RET1_HUMAN
ENSG00000123106	
ENSG00000183624	
ENSG00000261125	HAP1_HUMAN
ENSG00000186298	PP1G_HUMAN
ENSG00000072071	
ENSG00000176595	KBTBB_HUMAN
ENSG00000259938	CASP_HUMAN
ENSG00000130921	
ENSG00000164089	AT2L1_HUMAN
ENSG00000008086	CDKL5_HUMAN
ENSG00000134443	
ENSG00000175573	CK068_HUMAN
ENSG00000198805	
ENSG00000063176	SPHK2_HUMAN
ENSG00000183624	CC037_HUMAN
ENSG00000164089	
ENSG00000146618	FER3L_HUMAN
ENSG00000186298	
ENSG00000105656	ELL_HUMAN
ENSG00000225141	PRRT1_HUMAN
ENSG00000063176	
ENSG00000156232	WHAMM_HUMAN
ENSG00000259938	CUX1_HUMAN
ENSG00000108849	
ENSG00000101000	EPCR_HUMAN
ENSG00000138028	
ENSG00000187066	
ENSG00000259938	
ENSG00000161265	
ENSG00000225141	
ENSG00000105656	
ENSG00000173572	NAL13_HUMAN
ENSG00000005471	
ENSG00000184220	CMS1_HUMAN
ENSG00000108849	PAHO_HUMAN
ENSG00000100918	REC8_HUMAN
ENSG00000239974	EGFL8_HUMAN
ENSG00000184220	
ENSG00000105849	RPA43_HUMAN
ENSG00000138028	CGRE1_HUMAN
ENSG00000239974	
ENSG00000172023	
ENSG00000139190	VAMP1_HUMAN
ENSG00000100918	
ENSG00000145982	SYFM_HUMAN
ENSG00000125813	PAX1_HUMAN
ENSG00000167748	
ENSG00000140986	RL3L_HUMAN
ENSG00000102900	NUP93_HUMAN
ENSG00000140986	
ENSG00000145982	
ENSG00000102900	
ENSG00000186862	
ENSG00000135409	AMHR2_HUMAN
ENSG00000268175	
ENSG00000070061	
ENSG00000101849	
ENSG00000100242	SUN2_HUMAN
ENSG00000184925	LCN12_HUMAN
ENSG00000172023	REG1B_HUMAN
ENSG00000167748	KLK1_HUMAN
ENSG00000188906	
ENSG00000139190	
ENSG00000073910	FRY_HUMAN
ENSG00000111653	ING4_HUMAN
ENSG00000135409	
ENSG00000047621	CL004_HUMAN
ENSG00000073910	
ENSG00000111912	NCOA7_HUMAN
ENSG00000111912	
ENSG00000170779	CDCA4_HUMAN
ENSG00000228259	
ENSG00000149782	PLCB3_HUMAN
ENSG00000166741	NNMT_HUMAN
ENSG00000228259	YE027_HUMAN
ENSG00000253506	NACA2_HUMAN
ENSG00000237412	PRS56_HUMAN
ENSG00000047621	
ENSG00000255346	NOX5_HUMAN
ENSG00000161265	U2AF4_HUMAN
ENSG00000100242	
ENSG00000184925	
ENSG00000125533	BHE23_HUMAN
ENSG00000162949	
ENSG00000049656	CLP1L_HUMAN
ENSG00000123106	CCD91_HUMAN
ENSG00000224156	TBB5_HUMAN
ENSG00000204659	CBY3_HUMAN
ENSG00000262872	
ENSG00000196428	T22D2_HUMAN
ENSG00000196428	
ENSG00000115194	ZNT3_HUMAN
ENSG00000153930	ANKF1_HUMAN
ENSG00000037637	FBX42_HUMAN
ENSG00000166741	
ENSG00000025423	H17B6_HUMAN
ENSG00000049656	
ENSG00000224156	
ENSG00000125966	MMP24_HUMAN
ENSG00000149823	
ENSG00000115194	
ENSG00000108622	
ENSG00000261297	
ENSG00000153930	
ENSG00000135972	RT09_HUMAN
ENSG00000186862	PDZD7_HUMAN
ENSG00000159055	MS18A_HUMAN
ENSG00000134627	PIWL4_HUMAN
ENSG00000025423	
ENSG00000186687	LYRM7_HUMAN
ENSG00000186687	
ENSG00000148225	WDR31_HUMAN
ENSG00000135972	
ENSG00000214029	ZN891_HUMAN
ENSG00000135454	B4GN1_HUMAN
ENSG00000131094	C1QRF_HUMAN
ENSG00000258311	
ENSG00000211699	TVC_HUMAN
ENSG00000125798	FOXA2_HUMAN
ENSG00000135454	
ENSG00000233306	
ENSG00000113387	TCP4_HUMAN
ENSG00000078142	PK3C3_HUMAN
ENSG00000159228	
ENSG00000103494	FTM_HUMAN
ENSG00000260050	
ENSG00000078142	
ENSG00000135973	GPR45_HUMAN
ENSG00000119915	ELOV3_HUMAN
ENSG00000139304	
ENSG00000268556	
ENSG00000260076	
ENSG00000159228	CBR1_HUMAN
ENSG00000101849	TBL1X_HUMAN
ENSG00000215689	
ENSG00000188991	S15A5_HUMAN
ENSG00000111653	
ENSG00000005471	MDR3_HUMAN
ENSG00000183484	GP132_HUMAN
ENSG00000103494	
ENSG00000182899	RL35A_HUMAN
ENSG00000142185	TRPM2_HUMAN
ENSG00000229510	
ENSG00000108622	ICAM2_HUMAN
ENSG00000142185	
ENSG00000269650	
ENSG00000134438	
ENSG00000255346	
ENSG00000165702	GFI1B_HUMAN
ENSG00000089169	
ENSG00000183484	
ENSG00000172992	DCAKD_HUMAN
ENSG00000115386	REG1A_HUMAN
ENSG00000263007	CRYAB_HUMAN
ENSG00000135441	BL1S1_HUMAN
ENSG00000060339	
ENSG00000135441	
ENSG00000269554	
ENSG00000181036	
ENSG00000263007	
ENSG00000134438	RX_HUMAN
ENSG00000203301	
ENSG00000223654	
ENSG00000149823	VPS51_HUMAN
ENSG00000197540	
ENSG00000206433	LST1_HUMAN
ENSG00000182899	
ENSG00000135902	
ENSG00000113387	
ENSG00000242372	
ENSG00000131043	
ENSG00000188483	IER5L_HUMAN
ENSG00000134627	
ENSG00000055070	SZRD1_HUMAN
ENSG00000131043	AAR2_HUMAN
ENSG00000172992	
ENSG00000257704	PRR24_HUMAN
ENSG00000197540	GRAM_HUMAN
ENSG00000107859	PITX3_HUMAN
ENSG00000179709	NALP8_HUMAN
ENSG00000250151	
ENSG00000259885	SH2B2_HUMAN
ENSG00000135966	TGFA1_HUMAN
ENSG00000125249	RAP2A_HUMAN
ENSG00000248511	
ENSG00000259885	
ENSG00000125249	
ENSG00000127022	
ENSG00000260767	
ENSG00000256223	
ENSG00000132671	SSR4_HUMAN
ENSG00000261913	HMN6_HUMAN
ENSG00000268809	
ENSG00000224153	
ENSG00000088682	COQ9_HUMAN
ENSG00000162949	CAN13_HUMAN
ENSG00000157933	SKI_HUMAN
ENSG00000088682	
ENSG00000206433	
ENSG00000148225	
ENSG00000260486	
ENSG00000100526	CDKN3_HUMAN
ENSG00000100526	
ENSG00000198805	PNPH_HUMAN
ENSG00000055070	
ENSG00000261283	PKRI1_HUMAN
ENSG00000111276	CDN1B_HUMAN
ENSG00000125207	PIWL1_HUMAN
ENSG00000261283	
ENSG00000111276	
ENSG00000181036	FCRL6_HUMAN
ENSG00000229767	
ENSG00000248144	
ENSG00000125207	
ENSG00000146409	S18B1_HUMAN
ENSG00000146409	
ENSG00000178726	TRBM_HUMAN
ENSG00000187838	PLS3_HUMAN
ENSG00000108256	NUFP2_HUMAN
ENSG00000135902	ACHD_HUMAN
ENSG00000108256	
ENSG00000187838	
ENSG00000070729	
ENSG00000188906	LRRK2_HUMAN
ENSG00000103313	MEFV_HUMAN
ENSG00000172016	REG3A_HUMAN
ENSG00000206329	
ENSG00000103313	
ENSG00000135974	ASHWN_HUMAN
ENSG00000256223	ZNF10_HUMAN
ENSG00000170616	SCRT1_HUMAN
ENSG00000109101	
ENSG00000088356	PDRG1_HUMAN
ENSG00000139304	PTPRQ_HUMAN
ENSG00000261721	
ENSG00000070729	CNGB1_HUMAN
ENSG00000171777	GRP4_HUMAN
ENSG00000242372	IF6_HUMAN
ENSG00000148335	NTM1A_HUMAN
ENSG00000181744	DIA1_HUMAN
ENSG00000110651	
ENSG00000184897	H1X_HUMAN
ENSG00000147465	STAR_HUMAN
ENSG00000189275	
ENSG00000149658	YTHD1_HUMAN
ENSG00000135974	
ENSG00000231350	
ENSG00000127022	CALX_HUMAN
ENSG00000109133	TMM33_HUMAN
ENSG00000157764	
ENSG00000148335	
ENSG00000261721	LFG1_HUMAN
ENSG00000036549	ZZZ3_HUMAN
ENSG00000166482	
ENSG00000109101	FOXN1_HUMAN
ENSG00000181744	
ENSG00000109133	
ENSG00000147465	
ENSG00000149658	
ENSG00000101321	XKR7_HUMAN
ENSG00000127990	
ENSG00000232839	
ENSG00000220023	
ENSG00000162576	MXRA8_HUMAN
ENSG00000158714	SLAF8_HUMAN
ENSG00000036549	
ENSG00000162576	
ENSG00000155561	NU205_HUMAN
ENSG00000169271	HSPB3_HUMAN
ENSG00000178750	STX19_HUMAN
ENSG00000082213	CE022_HUMAN
ENSG00000187144	
ENSG00000128606	LRC17_HUMAN
ENSG00000103569	
ENSG00000140990	NDUBA_HUMAN
ENSG00000110651	CD81_HUMAN
ENSG00000166482	MFAP4_HUMAN
ENSG00000145819	RHG26_HUMAN
ENSG00000257882	
ENSG00000182348	Z804B_HUMAN
ENSG00000080845	DLGP4_HUMAN
ENSG00000128606	
ENSG00000269725	
ENSG00000178700	DYRL1_HUMAN
ENSG00000140990	
ENSG00000157764	BRAF_HUMAN
ENSG00000173262	GTR14_HUMAN
ENSG00000171777	
ENSG00000136492	FANCJ_HUMAN
ENSG00000145819	
ENSG00000152208	GRID2_HUMAN
ENSG00000082213	
ENSG00000116151	MORN1_HUMAN
ENSG00000136492	
ENSG00000103569	AQP9_HUMAN
ENSG00000155561	
ENSG00000196811	ACHG_HUMAN
ENSG00000151445	SPE39_HUMAN
ENSG00000178700	
ENSG00000153982	
ENSG00000260259	
ENSG00000237375	
ENSG00000188004	VSIG8_HUMAN
ENSG00000196811	
ENSG00000171103	
ENSG00000206329	PPT2_HUMAN
ENSG00000262942	ZN676_HUMAN
ENSG00000152208	
ENSG00000221944	TIGD1_HUMAN
ENSG00000152503	TRI36_HUMAN
ENSG00000137812	CASC5_HUMAN
ENSG00000110074	FXRD1_HUMAN
ENSG00000152503	
ENSG00000127990	SGCE_HUMAN
ENSG00000164645	CG062_HUMAN
ENSG00000151445	
ENSG00000158792	SPA2L_HUMAN
ENSG00000101331	CCM2L_HUMAN
ENSG00000137812	
ENSG00000145687	SSBP2_HUMAN
ENSG00000116151	
ENSG00000178996	SNX18_HUMAN
ENSG00000115641	FHL2_HUMAN
ENSG00000226372	DC8L1_HUMAN
ENSG00000187144	SPT21_HUMAN
ENSG00000173262	
ENSG00000214597	TM249_HUMAN
ENSG00000158792	
ENSG00000172771	EFC12_HUMAN
ENSG00000104972	LIRB1_HUMAN
ENSG00000231179	
ENSG00000175324	LSM1_HUMAN
ENSG00000175029	CTBP2_HUMAN
ENSG00000262634	SKA1_HUMAN
ENSG00000145687	
ENSG00000243284	VSIG8_HUMAN
ENSG00000182580	EPHB3_HUMAN
ENSG00000134285	
ENSG00000130173	
ENSG00000101331	
ENSG00000214597	
ENSG00000196689	TRPV1_HUMAN
ENSG00000172771	
ENSG00000178718	RPP25_HUMAN
ENSG00000171103	TR61B_HUMAN
ENSG00000115641	
ENSG00000266173	
ENSG00000153982	GDPD1_HUMAN
ENSG00000075213	SEM3A_HUMAN
ENSG00000130173	BETAT_HUMAN
ENSG00000163661	PTX3_HUMAN
ENSG00000127946	HIP1_HUMAN
ENSG00000175324	
ENSG00000175029	
ENSG00000099889	ARVC_HUMAN
ENSG00000080845	
ENSG00000115561	CHMP3_HUMAN
ENSG00000224470	ATX1L_HUMAN
ENSG00000231179	MICB_HUMAN
ENSG00000075213	
ENSG00000256029	
ENSG00000170262	MRAP_HUMAN
ENSG00000134285	FKB11_HUMAN
ENSG00000187325	TAF9B_HUMAN
ENSG00000182541	
ENSG00000215615	
ENSG00000127946	
ENSG00000261750	
ENSG00000060339	CCAR1_HUMAN
ENSG00000089169	RP3A_HUMAN
ENSG00000070061	ELP1_HUMAN
ENSG00000196689	
ENSG00000173452	
ENSG00000236759	
ENSG00000167792	NDUV1_HUMAN
ENSG00000104972	
ENSG00000154099	
ENSG00000262246	CORO7_HUMAN
ENSG00000153291	UCP4_HUMAN
ENSG00000131467	
ENSG00000153291	
ENSG00000225228	MCCD1_HUMAN
ENSG00000232013	
ENSG00000164647	STEA1_HUMAN
ENSG00000036448	MYOM2_HUMAN
ENSG00000167792	
ENSG00000176809	
ENSG00000173452	TM196_HUMAN
ENSG00000164647	
ENSG00000236759	EHMT2_HUMAN
ENSG00000171757	LRC34_HUMAN
ENSG00000197405	
ENSG00000138172	CAHM2_HUMAN
ENSG00000036448	
ENSG00000261657	
ENSG00000197405	C5AR1_HUMAN
ENSG00000175756	AKIP_HUMAN
ENSG00000211701	
ENSG00000158985	
ENSG00000182541	LIMK2_HUMAN
ENSG00000154099	DAAF1_HUMAN
ENSG00000266173	STRAA_HUMAN
ENSG00000268590	BAGE5_HUMAN
ENSG00000085872	CHERP_HUMAN
ENSG00000099889	
ENSG00000174899	CC055_HUMAN
ENSG00000158985	C42S2_HUMAN
ENSG00000008517	IL32_HUMAN
ENSG00000085872	
ENSG00000065150	
ENSG00000176809	L37A3_HUMAN
ENSG00000144827	
ENSG00000174899	
ENSG00000172969	FRG2C_HUMAN
ENSG00000168724	DJC21_HUMAN
ENSG00000110074	
ENSG00000172969	
ENSG00000130948	DHB3_HUMAN
ENSG00000066032	CTNA2_HUMAN
ENSG00000174562	
ENSG00000266202	
ENSG00000131467	PSME3_HUMAN
ENSG00000171757	
ENSG00000101335	MYL9_HUMAN
ENSG00000183668	
ENSG00000072274	
ENSG00000214021	
ENSG00000130948	
ENSG00000102007	PLP2_HUMAN
ENSG00000119760	ST65G_HUMAN
ENSG00000232839	TRI39_HUMAN
ENSG00000269753	
ENSG00000174562	KLK15_HUMAN
ENSG00000066032	
ENSG00000257793	
ENSG00000171243	SOSD1_HUMAN
ENSG00000188626	GOG8M_HUMAN
ENSG00000198794	
ENSG00000144827	ABHDA_HUMAN
ENSG00000197170	PSD12_HUMAN
ENSG00000119760	
ENSG00000071051	NCK2_HUMAN
ENSG00000177383	MAGF1_HUMAN
ENSG00000166569	
ENSG00000071051	
ENSG00000196344	ADH7_HUMAN
ENSG00000125998	FA83C_HUMAN
ENSG00000171243	
ENSG00000108932	MOT7_HUMAN
ENSG00000150510	F124A_HUMAN
ENSG00000136758	YMEL1_HUMAN
ENSG00000131096	PYY_HUMAN
ENSG00000249884	
ENSG00000189325	CF222_HUMAN
ENSG00000196344	
ENSG00000118707	TGIF2_HUMAN
ENSG00000183668	PSG9_HUMAN
ENSG00000135930	IF4E2_HUMAN
ENSG00000166569	CPLX4_HUMAN
ENSG00000178694	NSUN3_HUMAN
ENSG00000213085	CCD19_HUMAN
ENSG00000166220	TBATA_HUMAN
ENSG00000118707	
ENSG00000166035	LIPC_HUMAN
ENSG00000135930	
ENSG00000197170	
ENSG00000189283	FHIT_HUMAN
ENSG00000166035	
ENSG00000181350	F211A_HUMAN
ENSG00000178694	
ENSG00000144791	
ENSG00000108932	
ENSG00000188937	NYX_HUMAN
ENSG00000157191	NECP2_HUMAN
ENSG00000166220	
ENSG00000189283	
ENSG00000213085	
ENSG00000136758	
ENSG00000261110	
ENSG00000157191	
ENSG00000269620	
ENSG00000253846	PCDGA_HUMAN
ENSG00000008517	
ENSG00000198794	SCAM5_HUMAN
ENSG00000174943	BACD1_HUMAN
ENSG00000259399	TGIF2_HUMAN
ENSG00000237889	
ENSG00000119147	
ENSG00000114054	PCCB_HUMAN
ENSG00000102984	
ENSG00000171403	K1C9_HUMAN
ENSG00000159640	
ENSG00000114054	
ENSG00000125810	C1QR1_HUMAN
ENSG00000164050	PLXB1_HUMAN
ENSG00000161653	NAGS_HUMAN
ENSG00000107862	GBF1_HUMAN
ENSG00000145826	
ENSG00000144791	LIMD1_HUMAN
ENSG00000171403	
ENSG00000161653	
ENSG00000157916	
ENSG00000146360	
ENSG00000254413	
ENSG00000119147	AUGN_HUMAN
ENSG00000146360	GPR6_HUMAN
ENSG00000260130	MYOM2_HUMAN
ENSG00000260130	
ENSG00000253309	SERP3_HUMAN
ENSG00000174943	
ENSG00000253309	
ENSG00000145826	LECT2_HUMAN
ENSG00000227124	
ENSG00000126861	OMGP_HUMAN
ENSG00000228116	
ENSG00000156735	BAG4_HUMAN
ENSG00000268028	
ENSG00000158710	TAGL2_HUMAN
ENSG00000262246	
ENSG00000169306	IRPL1_HUMAN
ENSG00000227124	ZN717_HUMAN
ENSG00000239305	RN103_HUMAN
ENSG00000173198	CLTR1_HUMAN
ENSG00000111328	CDKA1_HUMAN
ENSG00000103222	MRP1_HUMAN
ENSG00000232859	LYRM9_HUMAN
ENSG00000134333	LDHA_HUMAN
ENSG00000156735	
ENSG00000180425	CK071_HUMAN
ENSG00000178031	ATL1_HUMAN
ENSG00000103222	
ENSG00000254106	
ENSG00000232859	
ENSG00000102984	ZN821_HUMAN
ENSG00000134333	
ENSG00000179300	ZCHC5_HUMAN
ENSG00000070214	CTL1_HUMAN
ENSG00000268674	U627A_HUMAN
ENSG00000262023	
ENSG00000111328	
ENSG00000214860	EVPLL_HUMAN
ENSG00000133808	
ENSG00000147145	LPAR4_HUMAN
ENSG00000262023	JERKY_HUMAN
ENSG00000170379	F115C_HUMAN
ENSG00000216588	IGS23_HUMAN
ENSG00000075399	
ENSG00000216588	
ENSG00000178031	
ENSG00000267950	
ENSG00000157916	RER1_HUMAN
ENSG00000115468	EFHD1_HUMAN
ENSG00000075399	VP9D1_HUMAN
ENSG00000180245	OPSX_HUMAN
ENSG00000170379	
ENSG00000125744	RTN2_HUMAN
ENSG00000072274	TFR1_HUMAN
ENSG00000070214	
ENSG00000101084	CT024_HUMAN
ENSG00000152952	
ENSG00000078589	P2Y10_HUMAN
ENSG00000163864	
ENSG00000183742	MACC1_HUMAN
ENSG00000147138	GP174_HUMAN
ENSG00000115468	
ENSG00000261772	IQEC3_HUMAN
ENSG00000185621	LMLN_HUMAN
ENSG00000130167	TSN16_HUMAN
ENSG00000133808	MICLK_HUMAN
ENSG00000168685	
ENSG00000130167	
ENSG00000170632	ARM10_HUMAN
ENSG00000256500	
ENSG00000163864	NMNA3_HUMAN
ENSG00000124785	NRN1_HUMAN
ENSG00000125744	
ENSG00000101850	GP143_HUMAN
ENSG00000110713	
ENSG00000101850	
ENSG00000099624	ATPD_HUMAN
ENSG00000091106	NLRC4_HUMAN
ENSG00000173825	TIGD3_HUMAN
ENSG00000163795	ZN513_HUMAN
ENSG00000101019	
ENSG00000228116	PPT2_HUMAN
ENSG00000213759	UDB11_HUMAN
ENSG00000185621	
ENSG00000255661	
ENSG00000177489	OR2G2_HUMAN
ENSG00000076053	RBM7_HUMAN
ENSG00000197816	CC180_HUMAN
ENSG00000163795	
ENSG00000204394	SYVC_HUMAN
ENSG00000078053	AMPH_HUMAN
ENSG00000219481	
ENSG00000101336	
ENSG00000076053	
ENSG00000164050	
ENSG00000228978	
ENSG00000165072	MAMC2_HUMAN
ENSG00000204394	
ENSG00000221978	
ENSG00000078053	
ENSG00000170632	
ENSG00000101605	MYOM1_HUMAN
ENSG00000168621	GDNF_HUMAN
ENSG00000177476	OR2G3_HUMAN
ENSG00000261577	PLAK_HUMAN
ENSG00000101084	
ENSG00000165623	UCMA_HUMAN
ENSG00000165623	
ENSG00000214021	TTLL3_HUMAN
ENSG00000077254	UBP33_HUMAN
ENSG00000181830	FUCT1_HUMAN
ENSG00000174080	CATF_HUMAN
ENSG00000100528	
ENSG00000163811	WDR43_HUMAN
ENSG00000137270	GCM1_HUMAN
ENSG00000261577	
ENSG00000077254	
ENSG00000163811	
ENSG00000179152	TCAIM_HUMAN
ENSG00000003147	ICA69_HUMAN
ENSG00000240230	
ENSG00000181830	
